timestamp,pc_id,state,user_id,session_ttl_remaining
2026-04-01 02:00:00,Lab_206_PC054,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_206_PC055,In Use,AnonUser_0041,15
2026-04-01 02:00:00,Lab_206_PC056,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_206_PC057,In Use,AnonUser_0038,75
2026-04-01 02:00:00,Lab_206_PC058,Idle,AnonUser_0132,90
2026-04-01 02:00:00,Lab_206_PC059,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_206_PC060,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC061,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC062,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC063,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC064,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC065,In Use,AnonUser_0159,30
2026-04-01 02:00:00,Lab_210_PC066,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC067,In Use,AnonUser_0174,135
2026-04-01 02:00:00,Lab_210_PC068,Idle,AnonUser_0084,15
2026-04-01 02:00:00,Lab_210_PC069,Idle,AnonUser_0137,150
2026-04-01 02:00:00,Lab_210_PC070,Idle,AnonUser_0166,45
2026-04-01 02:00:00,Lab_210_PC071,In Use,AnonUser_0168,15
2026-04-01 02:00:00,Lab_210_PC072,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC073,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC074,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC075,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC076,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC077,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC078,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC079,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC080,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_210_PC081,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC082,In Use,AnonUser_0171,180
2026-04-01 02:00:00,Lab_219_PC083,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC084,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC085,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC086,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC087,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC088,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC089,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC090,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC091,In Use,AnonUser_0050,0
2026-04-01 02:00:00,Lab_219_PC092,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC093,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC094,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC095,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC096,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC097,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC098,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC099,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC100,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC101,Idle,AnonUser_0037,180
2026-04-01 02:00:00,Lab_219_PC102,In Use,AnonUser_0160,210
2026-04-01 02:00:00,Lab_219_PC103,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC104,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC105,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC106,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC107,In Use,AnonUser_0010,45
2026-04-01 02:00:00,Lab_219_PC108,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC109,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC110,Idle,AnonUser_0105,120
2026-04-01 02:00:00,Lab_219_PC111,In Use,AnonUser_0161,45
2026-04-01 02:00:00,Lab_219_PC112,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC113,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC114,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC115,In Use,AnonUser_0110,180
2026-04-01 02:00:00,Lab_219_PC116,In Use,AnonUser_0143,0
2026-04-01 02:00:00,Lab_219_PC117,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC118,In Use,AnonUser_0051,180
2026-04-01 02:00:00,Lab_219_PC119,In Use,AnonUser_0043,45
2026-04-01 02:00:00,Lab_219_PC120,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC121,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC122,In Use,AnonUser_0151,210
2026-04-01 02:00:00,Lab_219_PC123,In Use,AnonUser_0026,30
2026-04-01 02:00:00,Lab_219_PC124,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC125,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC126,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC127,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC128,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC129,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC130,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC131,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC132,In Use,AnonUser_0033,105
2026-04-01 02:00:00,Lab_219_PC133,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC134,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC135,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC136,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC137,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC138,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC139,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC140,In Use,AnonUser_0154,180
2026-04-01 02:00:00,Lab_219_PC141,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC142,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC143,In Use,AnonUser_0085,135
2026-04-01 02:00:00,Lab_219_PC144,In Use,AnonUser_0169,15
2026-04-01 02:00:00,Lab_219_PC145,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC146,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC147,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC148,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC149,In Use,AnonUser_0150,15
2026-04-01 02:00:00,Lab_219_PC150,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC151,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC152,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC153,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC154,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC155,Idle,AnonUser_0142,0
2026-04-01 02:00:00,Lab_219_PC156,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC157,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC158,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC159,In Use,AnonUser_0135,120
2026-04-01 02:00:00,Lab_219_PC160,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC161,In Use,AnonUser_0100,0
2026-04-01 02:00:00,Lab_219_PC162,In Use,AnonUser_0063,165
2026-04-01 02:00:00,Lab_219_PC163,In Use,AnonUser_0101,165
2026-04-01 02:00:00,Lab_219_PC164,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC165,In Use,AnonUser_0097,180
2026-04-01 02:00:00,Lab_219_PC166,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC167,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC168,Idle,AnonUser_0028,30
2026-04-01 02:00:00,Lab_219_PC169,Idle,AnonUser_0022,15
2026-04-01 02:00:00,Lab_219_PC170,In Use,AnonUser_0117,135
2026-04-01 02:00:00,Lab_219_PC171,In Use,AnonUser_0170,150
2026-04-01 02:00:00,Lab_219_PC172,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC173,In Use,AnonUser_0167,165
2026-04-01 02:00:00,Lab_219_PC174,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC175,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC176,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC177,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC178,Offline,N/A,N/A
2026-04-01 02:00:00,Lab_219_PC179,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC001,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC002,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC003,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC004,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC005,In Use,AnonUser_0001,30
2026-04-01 02:15:00,Lab_202_PC006,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC007,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC008,In Use,AnonUser_0053,0
2026-04-01 02:15:00,Lab_202_PC009,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC010,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC011,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC012,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC013,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC014,In Use,AnonUser_0068,45
2026-04-01 02:15:00,Lab_202_PC015,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC016,In Use,AnonUser_0158,165
2026-04-01 02:15:00,Lab_202_PC017,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC018,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC019,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC020,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC021,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC022,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC023,In Use,AnonUser_0002,90
2026-04-01 02:15:00,Lab_202_PC024,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC025,In Use,AnonUser_0138,60
2026-04-01 02:15:00,Lab_202_PC026,In Use,AnonUser_0145,105
2026-04-01 02:15:00,Lab_202_PC027,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_202_PC028,In Use,AnonUser_0009,150
2026-04-01 02:15:00,Lab_202_PC029,In Use,AnonUser_0139,150
2026-04-01 02:15:00,Lab_202_PC030,In Use,AnonUser_0029,195
2026-04-01 02:15:00,Lab_206_PC031,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC032,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC033,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC034,Idle,AnonUser_0018,180
2026-04-01 02:15:00,Lab_206_PC035,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC036,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC037,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC038,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC039,In Use,AnonUser_0111,105
2026-04-01 02:15:00,Lab_206_PC040,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC041,In Use,AnonUser_0113,90
2026-04-01 02:15:00,Lab_206_PC042,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC043,In Use,AnonUser_0173,105
2026-04-01 02:15:00,Lab_206_PC044,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC045,In Use,AnonUser_0067,75
2026-04-01 02:15:00,Lab_206_PC046,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC047,In Use,AnonUser_0023,90
2026-04-01 02:15:00,Lab_206_PC048,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC049,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC050,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC051,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC052,In Use,AnonUser_0125,75
2026-04-01 02:15:00,Lab_206_PC053,Idle,AnonUser_0030,165
2026-04-01 02:15:00,Lab_206_PC054,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC055,In Use,AnonUser_0041,0
2026-04-01 02:15:00,Lab_206_PC056,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC057,Idle,AnonUser_0038,60
2026-04-01 02:15:00,Lab_206_PC058,In Use,AnonUser_0132,75
2026-04-01 02:15:00,Lab_206_PC059,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_206_PC060,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC061,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC062,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC063,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC064,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC065,In Use,AnonUser_0159,15
2026-04-01 02:15:00,Lab_210_PC066,Idle,AnonUser_0056,45
2026-04-01 02:15:00,Lab_210_PC067,In Use,AnonUser_0174,120
2026-04-01 02:15:00,Lab_210_PC068,In Use,AnonUser_0084,0
2026-04-01 02:15:00,Lab_210_PC069,In Use,AnonUser_0137,135
2026-04-01 02:15:00,Lab_210_PC070,In Use,AnonUser_0166,30
2026-04-01 02:15:00,Lab_210_PC071,In Use,AnonUser_0168,0
2026-04-01 02:15:00,Lab_210_PC072,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC073,In Use,AnonUser_0081,180
2026-04-01 02:15:00,Lab_210_PC074,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC075,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC076,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC077,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC078,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC079,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC080,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_210_PC081,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC082,In Use,AnonUser_0171,165
2026-04-01 02:15:00,Lab_219_PC083,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC084,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC085,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC086,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC087,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC088,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC089,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC090,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC091,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC092,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC093,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC094,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC095,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC096,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC097,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC098,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC099,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC100,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC101,In Use,AnonUser_0037,165
2026-04-01 02:15:00,Lab_219_PC102,In Use,AnonUser_0160,195
2026-04-01 02:15:00,Lab_219_PC103,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC104,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC105,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC106,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC107,In Use,AnonUser_0010,30
2026-04-01 02:15:00,Lab_219_PC108,In Use,AnonUser_0106,120
2026-04-01 02:15:00,Lab_219_PC109,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC110,In Use,AnonUser_0105,105
2026-04-01 02:15:00,Lab_219_PC111,In Use,AnonUser_0161,30
2026-04-01 02:15:00,Lab_219_PC112,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC113,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC114,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC115,In Use,AnonUser_0110,165
2026-04-01 02:15:00,Lab_219_PC116,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC117,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC118,In Use,AnonUser_0051,165
2026-04-01 02:15:00,Lab_219_PC119,In Use,AnonUser_0043,30
2026-04-01 02:15:00,Lab_219_PC120,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC121,In Use,AnonUser_0054,90
2026-04-01 02:15:00,Lab_219_PC122,Idle,AnonUser_0151,195
2026-04-01 02:15:00,Lab_219_PC123,Idle,AnonUser_0026,15
2026-04-01 02:15:00,Lab_219_PC124,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC125,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC126,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC127,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC128,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC129,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC130,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC131,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC132,In Use,AnonUser_0033,90
2026-04-01 02:15:00,Lab_219_PC133,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC134,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC135,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC136,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC137,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC138,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC139,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC140,In Use,AnonUser_0154,165
2026-04-01 02:15:00,Lab_219_PC141,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC142,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC143,In Use,AnonUser_0085,120
2026-04-01 02:15:00,Lab_219_PC144,In Use,AnonUser_0169,0
2026-04-01 02:15:00,Lab_219_PC145,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC146,In Use,AnonUser_0076,135
2026-04-01 02:15:00,Lab_219_PC147,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC148,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC149,In Use,AnonUser_0150,0
2026-04-01 02:15:00,Lab_219_PC150,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC151,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC152,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC153,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC154,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC155,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC156,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC157,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC158,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC159,Idle,AnonUser_0135,105
2026-04-01 02:15:00,Lab_219_PC160,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC161,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC162,In Use,AnonUser_0063,150
2026-04-01 02:15:00,Lab_219_PC163,In Use,AnonUser_0101,150
2026-04-01 02:15:00,Lab_219_PC164,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC165,In Use,AnonUser_0097,165
2026-04-01 02:15:00,Lab_219_PC166,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC167,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC168,In Use,AnonUser_0028,15
2026-04-01 02:15:00,Lab_219_PC169,In Use,AnonUser_0022,0
2026-04-01 02:15:00,Lab_219_PC170,In Use,AnonUser_0117,120
2026-04-01 02:15:00,Lab_219_PC171,In Use,AnonUser_0170,135
2026-04-01 02:15:00,Lab_219_PC172,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC173,In Use,AnonUser_0167,150
2026-04-01 02:15:00,Lab_219_PC174,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC175,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC176,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC177,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC178,Offline,N/A,N/A
2026-04-01 02:15:00,Lab_219_PC179,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC001,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC002,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC003,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC004,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC005,Idle,AnonUser_0001,15
2026-04-01 02:30:00,Lab_202_PC006,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC007,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC008,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC009,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC010,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC011,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC012,In Use,AnonUser_0172,90
2026-04-01 02:30:00,Lab_202_PC013,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC014,In Use,AnonUser_0068,30
2026-04-01 02:30:00,Lab_202_PC015,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC016,Idle,AnonUser_0158,150
2026-04-01 02:30:00,Lab_202_PC017,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC018,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC019,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC020,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC021,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC022,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC023,In Use,AnonUser_0002,75
2026-04-01 02:30:00,Lab_202_PC024,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC025,Idle,AnonUser_0138,45
2026-04-01 02:30:00,Lab_202_PC026,Idle,AnonUser_0145,90
2026-04-01 02:30:00,Lab_202_PC027,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_202_PC028,Idle,AnonUser_0009,135
2026-04-01 02:30:00,Lab_202_PC029,In Use,AnonUser_0139,135
2026-04-01 02:30:00,Lab_202_PC030,Idle,AnonUser_0029,180
2026-04-01 02:30:00,Lab_206_PC031,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC032,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC033,Idle,AnonUser_0087,90
2026-04-01 02:30:00,Lab_206_PC034,In Use,AnonUser_0018,165
2026-04-01 02:30:00,Lab_206_PC035,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC036,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC037,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC038,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC039,In Use,AnonUser_0111,90
2026-04-01 02:30:00,Lab_206_PC040,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC041,In Use,AnonUser_0113,75
2026-04-01 02:30:00,Lab_206_PC042,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC043,In Use,AnonUser_0173,90
2026-04-01 02:30:00,Lab_206_PC044,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC045,In Use,AnonUser_0067,60
2026-04-01 02:30:00,Lab_206_PC046,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC047,Idle,AnonUser_0023,75
2026-04-01 02:30:00,Lab_206_PC048,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC049,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC050,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC051,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC052,In Use,AnonUser_0125,60
2026-04-01 02:30:00,Lab_206_PC053,In Use,AnonUser_0030,150
2026-04-01 02:30:00,Lab_206_PC054,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC055,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC056,Idle,AnonUser_0015,135
2026-04-01 02:30:00,Lab_206_PC057,In Use,AnonUser_0038,45
2026-04-01 02:30:00,Lab_206_PC058,In Use,AnonUser_0132,60
2026-04-01 02:30:00,Lab_206_PC059,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_206_PC060,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC061,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC062,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC063,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC064,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC065,In Use,AnonUser_0159,0
2026-04-01 02:30:00,Lab_210_PC066,In Use,AnonUser_0056,30
2026-04-01 02:30:00,Lab_210_PC067,In Use,AnonUser_0174,105
2026-04-01 02:30:00,Lab_210_PC068,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC069,In Use,AnonUser_0137,120
2026-04-01 02:30:00,Lab_210_PC070,In Use,AnonUser_0166,15
2026-04-01 02:30:00,Lab_210_PC071,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC072,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC073,Idle,AnonUser_0081,165
2026-04-01 02:30:00,Lab_210_PC074,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC075,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC076,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC077,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC078,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC079,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_210_PC080,Idle,AnonUser_0121,75
2026-04-01 02:30:00,Lab_210_PC081,Offline,N/A,N/A
2026-04-01 02:30:00,Lab_219_PC082,In Use,AnonUser_0171,150
2026-04-01 02:30:00,Lab_219_PC083,Offline,N/A,N/A
